VM2 Rank=1      G=-1008.307         E=-793.404          -TS=-214.903            
VM2 Rank=2      G=-1006.892         E=-790.844          -TS=-216.048            
VM2 Rank=3      G=-1005.838         E=-792.358          -TS=-213.480            
VM2 Rank=4      G=-1005.604         E=-790.730          -TS=-214.873            
VM2 Rank=5      G=-1005.380         E=-789.766          -TS=-215.615            
VM2 Rank=6      G=-1004.741         E=-790.903          -TS=-213.838            
VM2 Rank=7      G=-1004.361         E=-790.524          -TS=-213.837            
VM2 Rank=8      G=-1004.173         E=-790.298          -TS=-213.875            
VM2 Rank=9      G=-1003.590         E=-788.530          -TS=-215.059            
VM2 Rank=10     G=-1003.369         E=-788.801          -TS=-214.568            
VM2 Rank=11     G=-1003.060         E=-788.105          -TS=-214.955            
VM2 Rank=12     G=-1002.948         E=-788.444          -TS=-214.504            
VM2 Rank=13     G=-1002.598         E=-789.172          -TS=-213.426            
VM2 Rank=14     G=-1002.556         E=-788.005          -TS=-214.551            
VM2 Rank=15     G=-1002.366         E=-788.282          -TS=-214.084            
VM2 Rank=16     G=-1002.280         E=-788.264          -TS=-214.017            
VM2 Rank=17     G=-1002.017         E=-788.961          -TS=-213.056            
VM2 Rank=18     G=-1001.809         E=-786.859          -TS=-214.950            
VM2 Rank=19     G=-1001.390         E=-787.407          -TS=-213.982            
VM2 Rank=20     G=-1001.073         E=-787.005          -TS=-214.069            
VM2 Rank=21     G=-1001.028         E=-786.046          -TS=-214.982            
VM2 Rank=22     G=-1000.980         E=-786.320          -TS=-214.660            
VM2 Rank=23     G=-1000.425         E=-786.920          -TS=-213.505            
VM2 Rank=24     G=-1000.380         E=-786.860          -TS=-213.520            
VM2 Rank=25     G=-1000.014         E=-785.071          -TS=-214.943            
VM2 Rank=26     G=-999.848          E=-785.713          -TS=-214.135            
VM2 Rank=27     G=-999.523          E=-784.478          -TS=-215.046            
VM2 Rank=28     G=-999.457          E=-784.031          -TS=-215.427            
VM2 Rank=29     G=-999.447          E=-785.759          -TS=-213.687            
VM2 Rank=30     G=-999.424          E=-785.687          -TS=-213.737            
