VM2 Rank=1      G=-994.153          E=-790.418          -TS=-203.734            
VM2 Rank=2      G=-993.804          E=-789.987          -TS=-203.817            
VM2 Rank=3      G=-992.697          E=-788.258          -TS=-204.439            
VM2 Rank=4      G=-992.232          E=-789.166          -TS=-203.065            
VM2 Rank=5      G=-991.276          E=-786.736          -TS=-204.540            
VM2 Rank=6      G=-991.172          E=-787.237          -TS=-203.935            
VM2 Rank=7      G=-991.061          E=-788.442          -TS=-202.619            
VM2 Rank=8      G=-990.763          E=-786.643          -TS=-204.120            
VM2 Rank=9      G=-990.413          E=-786.621          -TS=-203.792            
VM2 Rank=10     G=-990.383          E=-787.259          -TS=-203.124            
VM2 Rank=11     G=-990.180          E=-786.268          -TS=-203.912            
VM2 Rank=12     G=-990.141          E=-786.492          -TS=-203.648            
VM2 Rank=13     G=-989.427          E=-786.346          -TS=-203.081            
VM2 Rank=14     G=-989.379          E=-782.255          -TS=-207.125            
VM2 Rank=15     G=-988.859          E=-784.797          -TS=-204.062            
VM2 Rank=16     G=-988.842          E=-785.536          -TS=-203.306            
VM2 Rank=17     G=-988.821          E=-784.868          -TS=-203.953            
VM2 Rank=18     G=-988.693          E=-784.770          -TS=-203.923            
VM2 Rank=19     G=-988.692          E=-785.070          -TS=-203.622            
VM2 Rank=20     G=-988.259          E=-783.020          -TS=-205.239            
VM2 Rank=21     G=-988.160          E=-784.307          -TS=-203.853            
VM2 Rank=22     G=-988.014          E=-784.601          -TS=-203.413            
VM2 Rank=23     G=-987.650          E=-783.478          -TS=-204.173            
VM2 Rank=24     G=-987.291          E=-783.071          -TS=-204.220            
VM2 Rank=25     G=-986.818          E=-783.103          -TS=-203.715            
VM2 Rank=26     G=-986.640          E=-782.239          -TS=-204.401            
VM2 Rank=27     G=-986.462          E=-782.916          -TS=-203.546            
VM2 Rank=28     G=-986.242          E=-783.121          -TS=-203.121            
VM2 Rank=29     G=-986.178          E=-780.808          -TS=-205.370            
VM2 Rank=30     G=-986.088          E=-781.469          -TS=-204.619            
