VM2 Rank=1      G=-1002.175         E=-795.064          -TS=-207.111            
VM2 Rank=2      G=-1001.339         E=-794.833          -TS=-206.506            
VM2 Rank=3      G=-1000.970         E=-794.448          -TS=-206.521            
VM2 Rank=4      G=-1000.544         E=-792.929          -TS=-207.615            
VM2 Rank=5      G=-1000.478         E=-794.209          -TS=-206.270            
VM2 Rank=6      G=-999.202          E=-792.494          -TS=-206.708            
VM2 Rank=7      G=-998.992          E=-792.474          -TS=-206.518            
VM2 Rank=8      G=-998.878          E=-791.792          -TS=-207.086            
VM2 Rank=9      G=-998.792          E=-792.124          -TS=-206.668            
VM2 Rank=10     G=-997.991          E=-791.216          -TS=-206.775            
VM2 Rank=11     G=-997.825          E=-791.269          -TS=-206.556            
VM2 Rank=12     G=-997.654          E=-791.246          -TS=-206.408            
VM2 Rank=13     G=-997.456          E=-791.119          -TS=-206.337            
VM2 Rank=14     G=-997.348          E=-790.727          -TS=-206.621            
VM2 Rank=15     G=-997.124          E=-790.465          -TS=-206.659            
VM2 Rank=16     G=-996.872          E=-790.085          -TS=-206.787            
VM2 Rank=17     G=-996.826          E=-790.120          -TS=-206.706            
VM2 Rank=18     G=-996.812          E=-789.757          -TS=-207.056            
VM2 Rank=19     G=-996.392          E=-790.178          -TS=-206.214            
VM2 Rank=20     G=-996.250          E=-789.866          -TS=-206.384            
VM2 Rank=21     G=-995.957          E=-790.281          -TS=-205.677            
VM2 Rank=22     G=-995.089          E=-788.355          -TS=-206.734            
VM2 Rank=23     G=-994.880          E=-788.904          -TS=-205.976            
VM2 Rank=24     G=-994.402          E=-786.705          -TS=-207.697            
VM2 Rank=25     G=-994.177          E=-787.717          -TS=-206.460            
VM2 Rank=26     G=-993.999          E=-787.310          -TS=-206.690            
VM2 Rank=27     G=-993.727          E=-786.685          -TS=-207.042            
VM2 Rank=28     G=-993.591          E=-787.666          -TS=-205.926            
VM2 Rank=29     G=-993.313          E=-787.169          -TS=-206.144            
VM2 Rank=30     G=-993.266          E=-785.464          -TS=-207.803            
