VM2 Rank=1      G=-988.168          E=-776.208          -TS=-211.960            
VM2 Rank=2      G=-986.917          E=-774.269          -TS=-212.648            
VM2 Rank=3      G=-985.797          E=-775.032          -TS=-210.765            
VM2 Rank=4      G=-984.790          E=-772.882          -TS=-211.908            
VM2 Rank=5      G=-984.598          E=-773.154          -TS=-211.444            
VM2 Rank=6      G=-984.532          E=-774.348          -TS=-210.184            
VM2 Rank=7      G=-983.911          E=-773.192          -TS=-210.718            
VM2 Rank=8      G=-983.632          E=-771.160          -TS=-212.473            
VM2 Rank=9      G=-983.612          E=-771.750          -TS=-211.862            
VM2 Rank=10     G=-982.518          E=-769.901          -TS=-212.617            
VM2 Rank=11     G=-982.241          E=-770.052          -TS=-212.189            
VM2 Rank=12     G=-982.055          E=-771.186          -TS=-210.869            
VM2 Rank=13     G=-981.978          E=-770.140          -TS=-211.838            
VM2 Rank=14     G=-981.964          E=-771.264          -TS=-210.700            
VM2 Rank=15     G=-981.896          E=-770.812          -TS=-211.084            
VM2 Rank=16     G=-981.834          E=-770.015          -TS=-211.819            
VM2 Rank=17     G=-981.802          E=-770.868          -TS=-210.934            
VM2 Rank=18     G=-981.772          E=-769.795          -TS=-211.977            
VM2 Rank=19     G=-980.859          E=-769.207          -TS=-211.651            
VM2 Rank=20     G=-980.841          E=-769.591          -TS=-211.249            
VM2 Rank=21     G=-980.771          E=-769.794          -TS=-210.978            
VM2 Rank=22     G=-980.753          E=-769.631          -TS=-211.123            
VM2 Rank=23     G=-980.463          E=-769.445          -TS=-211.018            
VM2 Rank=24     G=-980.244          E=-769.019          -TS=-211.225            
VM2 Rank=25     G=-980.116          E=-769.514          -TS=-210.602            
VM2 Rank=26     G=-980.012          E=-767.228          -TS=-212.783            
VM2 Rank=27     G=-979.970          E=-769.022          -TS=-210.948            
VM2 Rank=28     G=-979.790          E=-768.582          -TS=-211.208            
VM2 Rank=29     G=-979.500          E=-766.027          -TS=-213.473            
VM2 Rank=30     G=-979.464          E=-768.892          -TS=-210.572            
