VM2 Rank=1      G=-1012.299         E=-799.791          -TS=-212.508            
VM2 Rank=2      G=-1011.866         E=-799.148          -TS=-212.718            
VM2 Rank=3      G=-1011.768         E=-799.636          -TS=-212.132            
VM2 Rank=4      G=-1011.074         E=-797.198          -TS=-213.876            
VM2 Rank=5      G=-1011.071         E=-799.073          -TS=-211.998            
VM2 Rank=6      G=-1010.963         E=-796.717          -TS=-214.246            
VM2 Rank=7      G=-1010.409         E=-798.789          -TS=-211.619            
VM2 Rank=8      G=-1009.401         E=-796.519          -TS=-212.882            
VM2 Rank=9      G=-1009.325         E=-797.446          -TS=-211.879            
VM2 Rank=10     G=-1008.779         E=-796.855          -TS=-211.923            
VM2 Rank=11     G=-1008.710         E=-797.786          -TS=-210.924            
VM2 Rank=12     G=-1008.247         E=-796.783          -TS=-211.464            
VM2 Rank=13     G=-1007.790         E=-794.778          -TS=-213.011            
VM2 Rank=14     G=-1007.782         E=-794.261          -TS=-213.520            
VM2 Rank=15     G=-1007.446         E=-795.713          -TS=-211.733            
VM2 Rank=16     G=-1007.259         E=-796.424          -TS=-210.835            
VM2 Rank=17     G=-1007.188         E=-793.717          -TS=-213.471            
VM2 Rank=18     G=-1006.642         E=-795.170          -TS=-211.472            
VM2 Rank=19     G=-1006.007         E=-793.187          -TS=-212.820            
VM2 Rank=20     G=-1005.894         E=-792.720          -TS=-213.174            
VM2 Rank=21     G=-1005.542         E=-794.199          -TS=-211.343            
VM2 Rank=22     G=-1004.709         E=-793.155          -TS=-211.554            
VM2 Rank=23     G=-1004.708         E=-793.040          -TS=-211.668            
VM2 Rank=24     G=-1004.660         E=-793.122          -TS=-211.538            
VM2 Rank=25     G=-1004.644         E=-791.724          -TS=-212.919            
VM2 Rank=26     G=-1004.379         E=-792.120          -TS=-212.258            
VM2 Rank=27     G=-1004.312         E=-792.358          -TS=-211.954            
VM2 Rank=28     G=-1003.930         E=-791.009          -TS=-212.921            
VM2 Rank=29     G=-1003.895         E=-792.721          -TS=-211.175            
VM2 Rank=30     G=-1003.760         E=-792.021          -TS=-211.739            
